EMSR,AOI,folder,folderPath,activationDate,interval_startDate,interval_endDate,post_fire_acquisition,GRA,DEL,FEP,left_Long,bottom_Lat,right_Long,top_Lat,centerBoxLong,centerBoxLat,resolution_x,resolution_y,height,width,pixelBurned,country,koppen_group,koppen_subgroup
EMSR579,AOI01,optimal,dataOptimal/EMSR579/AOI01/EMSR579_AOI01_01,2022-06-16T00:00:00.000,2022-06-30T00:00:00Z,2022-07-03T00:00:00Z,2022/07/02_11:09:29,1,1,0,-1.2934495180023315,42.607209739592356,-1.1793232070770114,42.669033694562394,-1.2363863625396716,42.638121717077375,0.00012391564704161,-8.756934131733e-05,706,921,35870,Spain,C,Cfb
EMSR579,AOI02,optimal,dataOptimal/EMSR579/AOI02/EMSR579_AOI02_01,2022-06-16T00:00:00.000,2022-06-30T00:00:00Z,2022-07-03T00:00:00Z,2022/07/02_11:09:29,1,1,0,-1.761611592953104,42.487273268151405,-1.6898307177820198,42.55237199897043,-1.725721155367562,42.51982263356091,0.00012397387767027,-8.893269237572e-05,732,579,34410,Spain,C,Cfb
EMSR579,AOI04,optimal,dataOptimal/EMSR579/AOI04/EMSR579_AOI04_01,2022-06-16T00:00:00.000,2022-06-30T00:00:00Z,2022-07-03T00:00:00Z,2022/07/02_11:09:33,1,1,0,-2.1924172647581726,42.56316403990203,-2.0929985382042973,42.623970616909034,-2.1427079014812347,42.59356732840553,0.00012289088572791,-8.902866326063e-05,683,809,29473,Spain,C,Cfb
EMSR579,AOI05,optimal,dataOptimal/EMSR579/AOI05/EMSR579_AOI05_01,2022-06-16T00:00:00.000,2022-06-30T00:00:00Z,2022-07-03T00:00:00Z,2022/07/02_11:09:29,1,1,0,-1.918480852999949,42.64852103000004,-1.6995017239999577,42.78507809200005,-1.8089912884999535,42.716799561000045,0.00012357738656884,-8.855840596628e-05,1542,1772,627811,Spain,C,Cfb
EMSR579,AOI06,optimal,dataOptimal/EMSR579/AOI06/EMSR579_AOI06_01,2022-06-16T00:00:00.000,2022-06-30T00:00:00Z,2022-07-03T00:00:00Z,2022/07/02_11:09:29,1,1,0,-1.5765692623646697,42.62080265574275,-1.509712075352041,42.69888608940635,-1.543140668858355,42.65984437257455,0.000125435622913,-8.903470201095e-05,877,533,29204,Spain,C,Cfb
EMSR579,AOI07,optimal,dataOptimal/EMSR579/AOI07/EMSR579_AOI07_01,2022-06-16T00:00:00.000,2022-07-11T00:00:00Z,2022-07-13T00:00:00Z,2022/07/12_11:09:29,1,1,0,-1.618597633010581,42.4818650125218,-1.416551420334952,42.58815284318204,-1.5175745266727665,42.53500892785192,0.00012327407728836,-8.791383842865e-05,1209,1639,663398,Spain,C,Cfb
EMSR579,AOI08,optimal,dataOptimal/EMSR579/AOI08/EMSR579_AOI08_01,2022-06-16T00:00:00.000,2022-07-01T00:00:00Z,2022-07-03T00:00:00Z,2022/07/02_11:09:43,1,1,0,-1.6789404612236098,42.16939078441852,-1.532053138971065,42.243094576575935,-1.6054968000973375,42.206242680497226,0.00012250819203715,-8.795201928093e-05,838,1199,208501,Spain,B,BSk
EMSR580,AOI01,optimal,dataOptimal/EMSR580/AOI01/EMSR580_AOI01_01,2022-06-15T22:00:00.000,2022-06-15T22:00:00Z,2022-06-30T22:00:00Z,2022/06/28_11:29:51,1,1,0,-6.404942706261332,41.835689287833816,-6.217647817592519,42.0064077214526,-6.311295261926926,41.9210485046432,0.00012536471798448,-8.78181242895e-05,1944,1494,1240152,Spain,C,Csb
EMSR580,AOI01,optimal,dataOptimal/EMSR580/AOI01/EMSR580_AOI01_02,2022-06-15T22:00:00.000,2022-06-15T22:00:00Z,2022-06-30T22:00:00Z,2022/06/28_11:29:51,1,1,0,-6.217647817592519,41.835689287833816,-6.030352928923706,42.0064077214526,-6.124000373258112,41.9210485046432,0.00012570126756296,-8.763779959896e-05,1948,1490,1243336,Spain,C,Csb
EMSR581,AOI01,optimal,dataOptimal/EMSR581/AOI01/EMSR581_AOI01_01,2022-06-16T15:00:00.000,2022-06-17T15:00:00Z,2022-06-20T15:00:00Z,2022/06/19_10:59:57,1,1,0,0.145004298023298,41.21387896385657,0.271997309027172,41.29800850573754,0.208500803525235,41.25594373479706,0.00011608136289202,-9.347726875663e-05,900,1094,179320,Spain,B,BSk
EMSR581,AOI02,optimal,dataOptimal/EMSR581/AOI02/EMSR581_AOI02_01,2022-06-16T15:00:00.000,2022-06-23T15:00:00Z,2022-06-25T15:00:00Z,2022/06/24_10:59:50,1,1,0,0.4375688977775229,41.08207326346697,0.5150195940245699,41.15985593870395,0.4762942459010463,41.12096460108546,0.00011474177221785,-9.205050323903e-05,845,675,33543,Spain,B,BSk
EMSR582,AOI01,optimal,dataOptimal/EMSR582/AOI01/EMSR582_AOI01_01,2022-06-18T00:00:00.000,2022-06-26T00:00:00Z,2022-07-05T00:00:00Z,2022/06/27_10:16:25,1,1,0,12.90741143400004,52.24793054600008,13.006497304000048,52.305260245000056,12.956954369000044,52.27659539550006,0.00014277502881846,-9.276650323621e-05,618,694,23054,Germany,D,Dfb
EMSR582,AOI02,optimal,dataOptimal/EMSR582/AOI02/EMSR582_AOI02_01,2022-06-18T00:00:00.000,2022-06-21T00:00:00Z,2022-07-15T00:00:00Z,2022/07/12_10:16:31,1,1,0,12.871017292000033,52.01584002800007,12.96653646300007,52.06727573000007,12.91877687750005,52.04155787900007,0.00014235345901645,-9.301211934899e-05,553,671,16574,Germany,D,Dfb
EMSR583,AOI01,optimal,dataOptimal/EMSR583/AOI01/EMSR583_AOI01_01,2022-06-20T15:00:00.000,2022-06-25T15:00:00Z,2022-06-30T15:00:00Z,2022/06/29_11:00:02,1,1,0,-1.400602307346709,40.97003102977785,-1.326292950956972,41.04267259512642,-1.3634476291518407,41.00635181245213,0.00012181861703236,-8.880386961928e-05,818,610,177137,Spain,B,BSk
EMSR587,AOI01,optimal,dataOptimal/EMSR587/AOI01/EMSR587_AOI01_01,2022-07-03T13:00:00.000,2022-07-11T13:00:00Z,2022-07-13T13:00:00Z,2022/07/12_09:30:06,1,1,0,21.51964276800004,37.87036713600003,21.604482377000068,37.95058054900005,21.562062572500054,37.91047384250004,0.00011464812027031,-8.972417561524e-05,894,740,82263,Greece,C,Csa
EMSR588,AOI01,optimal,dataOptimal/EMSR588/AOI01/EMSR588_AOI01_01,2022-07-04T10:00:00.000,2022-07-16T10:00:00Z,2022-07-18T10:00:00Z,2022/07/17_09:29:55,1,1,0,22.38665250746235,38.43991526383155,22.450615293660874,38.50438328530812,22.418633900561613,38.47214927456984,0.00011693379560973,-8.90442285588e-05,724,547,120575,Greece,C,Csa
EMSR589,AOI01,optimal,dataOptimal/EMSR589/AOI01/EMSR589_AOI01_02,2022-07-07T17:00:00.000,2022-07-22T17:00:00Z,2022-07-24T17:00:00Z,2022/07/23_11:30:19,1,1,0,-8.827844618999961,39.82254834600005,-8.60753722749996,39.94626277800006,-8.717690923249961,39.884405562000055,0.00011724714821714,-8.971314865846e-05,1379,1879,9613,Portugal,C,Csb
EMSR589,AOI01,optimal,dataOptimal/EMSR589/AOI01/EMSR589_AOI01_01,2022-07-07T17:00:00.000,2022-07-22T17:00:00Z,2022-07-24T17:00:00Z,2022/07/23_11:30:19,1,1,0,-8.827844618999961,39.69883391400003,-8.60753722749996,39.82254834600005,-8.717690923249961,39.76069113000004,0.00011699808364312,-8.971314865846e-05,1379,1883,352728,Portugal,C,Csb
EMSR589,AOI01,optimal,dataOptimal/EMSR589/AOI01/EMSR589_AOI01_03,2022-07-07T17:00:00.000,2022-07-22T17:00:00Z,2022-07-24T17:00:00Z,2022/07/23_11:30:19,1,1,0,-8.60753722749996,39.69883391400003,-8.38722983599996,39.82254834600005,-8.49738353174996,39.76069113000004,0.00011724714821714,-8.938904046244e-05,1384,1879,357030,Portugal,C,Csa
EMSR589,AOI01,optimal,dataOptimal/EMSR589/AOI01/EMSR589_AOI01_04,2022-07-07T17:00:00.000,2022-07-22T17:00:00Z,2022-07-24T17:00:00Z,2022/07/23_11:30:19,1,1,0,-8.60753722749996,39.82254834600005,-8.38722983599996,39.94626277800006,-8.49738353174996,39.884405562000055,0.00011743464365672,-8.938904046244e-05,1384,1876,452530,Portugal,C,Csa
EMSR590,AOI01,optimal,dataOptimal/EMSR590/AOI01/EMSR590_AOI01_01,2022-07-11T16:00:00.000,2022-07-19T16:00:00Z,2022-07-21T16:00:00Z,2022/07/20_11:20:01,1,1,0,-6.356696850203574,40.42294014500004,-6.114374803999965,40.52422247052563,-6.235535827101771,40.473581307762835,0.00012002082526182,-8.51827800888e-05,1189,2019,592005,Spain,C,Csb
EMSR590,AOI01,optimal,dataOptimal/EMSR590/AOI01/EMSR590_AOI01_02,2022-07-11T16:00:00.000,2022-07-19T16:00:00Z,2022-07-21T16:00:00Z,2022/07/20_11:20:01,1,1,0,-6.356696850203574,40.52422247052563,-6.114374803999965,40.62550479605121,-6.235535827101771,40.57486363328842,0.00012019942768036,-8.51827800888e-05,1189,2016,646078,Spain,C,Csb
EMSR591,AOI01,optimal,dataOptimal/EMSR591/AOI01/EMSR591_AOI01_01,2022-07-13T10:00:00.000,2022-07-13T10:00:00Z,2022-07-20T10:00:00Z,2022/07/16_09:58:39,1,1,0,15.767303129218575,43.76079711630804,15.863696996262743,43.82875231245753,15.815500062740659,43.79477471438278,0.00012551284771376,-8.918004744028e-05,762,768,308857,Croatia,C,Csa
EMSR592,AOI01,optimal,dataOptimal/EMSR592/AOI01/EMSR592_AOI01_01,2022-07-12T14:00:00.000,2022-07-31T00:00:00Z,2022-08-02T14:00:00Z,2022/08/01_11:08:53,1,1,0,-0.656848134039975,44.45329736356939,-0.43957293711136,44.59166587419448,-0.5482105355756675,44.52248161888194,0.00012925353773267,-8.707898717753e-05,1589,1681,1263062,France,C,Cfb
EMSR592,AOI02,optimal,dataOptimal/EMSR592/AOI02/EMSR592_AOI02_01,2022-07-12T14:00:00.000,2022-07-31T14:00:00Z,2022-08-02T14:00:00Z,2022/08/01_11:08:57,1,1,0,-1.262595,44.50404870863534,-1.131613581257078,44.60525546888449,-1.197104290628539,44.554652088759916,0.00012904573275165,-8.823605950232e-05,1147,1015,567821,France,C,Cfb
EMSR593,AOI01,optimal,dataOptimal/EMSR593/AOI01/EMSR593_AOI01_01,2022-07-15T14:00:00.000,2022-07-17T14:00:00Z,2022-07-20T14:00:00Z,2022/07/19_09:20:45,1,1,0,24.612596061141602,35.095242770013606,24.679243616163156,35.15735458865175,24.64591983865238,35.12629867933268,0.00010680697920121,-9.201750909355e-05,675,624,203342,Greece,C,Csa
EMSR594,AOI01,optimal,dataOptimal/EMSR594/AOI01/EMSR594_AOI01_01,2022-07-16T09:00:00.000,2022-07-16T09:00:00Z,2022-07-22T09:00:00Z,2022/07/17_09:29:58,1,1,0,21.702309763599217,38.1238463755959,21.77069352781236,38.175902928115754,21.736501645705786,38.149874651855825,0.00011493069615654,-8.944424831589e-05,582,595,15910,Greece,C,Csa
EMSR595,AOI01,optimal,dataOptimal/EMSR595/AOI01/EMSR595_AOI01_01,2022-07-19T09:00:00.000,2022-07-15T09:00:00Z,2022-07-21T09:00:00Z,2022/07/16_09:10:13,1,1,0,26.564073452340146,37.65505817159243,26.644937311788855,37.71981620970254,26.604505382064495,37.687437190647486,0.00011293835118535,-9.057068267149e-05,715,716,42233,Greece,C,Csa
EMSR596,AOI01,optimal,dataOptimal/EMSR596/AOI01/EMSR596_AOI01_01,2022-07-17T17:00:00.000,2022-08-01T17:00:00Z,2022-08-03T17:00:00Z,2022/08/02_11:29:47,1,1,0,-7.595874166693549,41.3693911324155,-7.38837513260272,41.54121841972558,-7.492124649648134,41.45530477607054,0.00012205825534755,-8.866217095463e-05,1938,1700,891730,Portugal,C,Csb
EMSR597,AOI01,optimal,dataOptimal/EMSR597/AOI01/EMSR597_AOI01_01,2022-07-18T12:30:00.000,2022-07-26T12:30:00Z,2022-07-28T12:30:00Z,2022/07/27_11:09:35,1,1,0,-1.9669476670308692,41.30662303482423,-1.7299296991522857,41.456715780992624,-1.8484386830915773,41.381669407908426,0.00012092753463193,-8.865490027667e-05,1693,1960,1248534,Spain,B,BSk
EMSR598,AOI01,optimal,dataOptimal/EMSR598/AOI01/EMSR598_AOI01_01,2022-07-20T02:30:00.000,2022-07-20T02:30:00Z,2022-07-25T02:30:00Z,2022/07/24_09:19:55,1,1,0,23.860301832276328,37.993315397989804,23.936243131030572,38.0742822238675,23.898272481653446,38.03379881092865,0.00011884397301134,-8.810318376245e-05,919,639,272454,Greece,C,Csa
EMSR599,AOI01,optimal,dataOptimal/EMSR599/AOI01/EMSR599_AOI01_01,2022-07-14T19:00:00.000,2022-07-22T19:00:00Z,2022-07-24T19:00:00Z,2022/07/23_11:29:32,1,1,0,-7.347608754375474,42.47110609200007,-7.109118219955247,42.57103786677128,-7.22836348716536,42.521071979385674,0.00012318725951458,-8.682169832425e-05,1151,1936,475632,Spain,C,Csb
EMSR599,AOI01,optimal,dataOptimal/EMSR599/AOI01/EMSR599_AOI01_02,2022-07-14T19:00:00.000,2022-07-22T19:00:00Z,2022-07-24T19:00:00Z,2022/07/23_11:29:32,1,1,0,-7.347608754375474,42.57103786677128,-7.109118219955247,42.670969641542484,-7.22836348716536,42.62100375415688,0.00012337844512169,-8.682169832425e-05,1151,1933,803214,Spain,C,Csb
EMSR599,AOI02,optimal,dataOptimal/EMSR599/AOI02/EMSR599_AOI02_02,2022-07-14T19:00:00.000,2022-07-22T19:00:00Z,2022-07-24T19:00:00Z,2022/07/23_11:29:32,1,1,0,-6.9143105883602205,42.3157901135563,-6.783344121875183,42.48213932578825,-6.8488273551177015,42.39896471967228,0.00012702858048985,-8.871957985704e-05,1875,1031,631979,Spain,C,Csb
EMSR599,AOI02,optimal,dataOptimal/EMSR599/AOI02/EMSR599_AOI02_01,2022-07-14T19:00:00.000,2022-07-22T19:00:00Z,2022-07-24T19:00:00Z,2022/07/23_11:29:32,1,1,0,-7.045277054845257,42.3157901135563,-6.9143105883602205,42.48213932578825,-6.979793821602738,42.39896471967228,0.00012666002561416,-8.881431512651e-05,1873,1034,570990,Spain,C,Csb
EMSR600,AOI01,optimal,dataOptimal/EMSR600/AOI01/EMSR600_AOI01_01,2022-07-18T12:00:00.000,2022-07-21T12:00:00Z,2022-07-23T12:00:00Z,2022/07/22_10:18:47,1,1,0,10.316733,43.850651,10.411208,43.911708,10.3639705,43.881179499999995,0.00012630347593583,-8.836034732272e-05,691,748,84022,Italy,C,Csa
EMSR601,AOI01,optimal,dataOptimal/EMSR601/AOI01/EMSR601_AOI01_01,2022-07-19T09:00:00.000,2022-07-31T09:00:00Z,2022-08-02T09:00:00Z,2022/08/01_10:18:11,1,1,0,13.56048464033903,45.79570721366289,13.703299327213992,45.88637644854922,13.631891983776512,45.841041831106054,0.00012683364731346,-9.177048065418e-05,988,1126,428985,Slovenia,C,Cfa
EMSR602,AOI01,optimal,dataOptimal/EMSR602/AOI01/EMSR602_AOI01_04,2022-07-19T09:00:00.000,2022-07-24T09:00:00Z,2022-07-26T09:00:00Z,2022/07/25_11:19:52,1,1,0,-5.99466098869193,41.829646131142155,-5.872994085187693,41.97464765718414,-5.933827536939811,41.90214689416315,0.00011434859351902,-9.200604444289e-05,1576,1064,788302,Spain,B,BSk
EMSR602,AOI01,optimal,dataOptimal/EMSR602/AOI01/EMSR602_AOI01_02,2022-07-19T09:00:00.000,2022-07-24T09:00:00Z,2022-07-26T09:00:00Z,2022/07/25_11:19:52,1,1,0,-6.116327892196168,41.829646131142155,-5.99466098869193,41.97464765718414,-6.055494440444049,41.90214689416315,0.00012753344182834,-8.814682434163e-05,1645,954,1282927,Spain,C,Csb
EMSR602,AOI01,optimal,dataOptimal/EMSR602/AOI01/EMSR602_AOI01_03,2022-07-19T09:00:00.000,2022-07-24T09:00:00Z,2022-07-26T09:00:00Z,2022/07/25_11:19:52,1,1,0,-5.99466098869193,41.68464460510017,-5.872994085187693,41.829646131142155,-5.933827536939811,41.757145368121165,0.00011402708857004,-9.200604444289e-05,1576,1067,557498,Spain,B,BSk
EMSR602,AOI01,optimal,dataOptimal/EMSR602/AOI01/EMSR602_AOI01_01,2022-07-19T09:00:00.000,2022-07-24T09:00:00Z,2022-07-26T09:00:00Z,2022/07/25_11:19:52,1,1,0,-6.116327892196168,41.68464460510017,-5.99466098869193,41.829646131142155,-6.055494440444049,41.757145368121165,0.00012726663546468,-8.814682434163e-05,1645,956,850438,Spain,C,Csb
EMSR602,AOI02,optimal,dataOptimal/EMSR602/AOI02/EMSR602_AOI02_01,2022-07-19T09:00:00.000,2022-07-22T09:00:00Z,2022-07-24T09:00:00Z,2022/07/23_11:29:29,1,1,0,-6.655983291499449,42.40454564450738,-6.548888699881787,42.492627065874075,-6.602435995690618,42.44858635519073,0.00012555051772293,-8.78179674643e-05,1003,853,139358,Spain,D,Dsb
EMSR602,AOI03,optimal,dataOptimal/EMSR602/AOI03/EMSR602_AOI03_01,2022-07-19T09:00:00.000,2022-07-19T09:00:00Z,2022-07-21T09:00:00Z,2022/07/20_11:20:16,1,1,0,-5.826328836778024,40.20533433168176,-5.71806506695923,40.33064091429785,-5.772196951868628,40.26798762298981,0.00011230681516472,-9.20018961939e-05,1362,964,73820,Spain,D,Dsb
EMSR602,AOI04,optimal,dataOptimal/EMSR602/AOI04/EMSR602_AOI04_01,2022-07-19T09:00:00.000,2022-07-24T09:00:00Z,2022-07-26T09:00:00Z,2022/07/25_11:20:17,1,1,0,-4.524168932445907,40.457413921165525,-4.37449477353961,40.52990419324907,-4.449331852992758,40.493659057207296,0.00011675051396747,-9.246208173921e-05,784,1282,419811,Spain,B,BSk
EMSR602,AOI05,optimal,dataOptimal/EMSR602/AOI05/EMSR602_AOI05_01,2022-07-19T09:00:00.000,2022-07-22T09:00:00Z,2022-07-24T09:00:00Z,2022/07/23_11:29:43,1,1,0,-6.547341493144902,41.83135007085723,-6.4432507207568515,41.889942315175105,-6.495296106950877,41.86064619301617,0.00012318434602136,-8.667491762999e-05,676,845,138820,Spain,C,Csb
EMSR602,AOI06,optimal,dataOptimal/EMSR602/AOI06/EMSR602_AOI06_01,2022-07-19T09:00:00.000,2022-07-24T09:00:00Z,2022-07-26T09:00:00Z,2022/07/25_11:19:44,1,1,0,-3.53852373581283,41.95826383909706,-3.3749696262956936,42.0118083392366,-3.4567466810542617,41.98503608916683,0.00012043748859878,-9.12172063706e-05,587,1358,251387,Spain,C,Cfb
EMSR602,AOI09,optimal,dataOptimal/EMSR602/AOI09/EMSR602_AOI09_01,2022-07-19T09:00:00.000,2022-07-22T09:00:00Z,2022-07-24T09:00:00Z,2022/07/23_11:29:43,1,1,0,-5.958507606542371,41.46547329097654,-5.869896960008975,41.55779322038808,-5.914202283275673,41.51163325568231,0.00011448403944883,-9.231992941154e-05,1000,774,188637,Spain,B,BSk
EMSR602,AOI10,optimal,dataOptimal/EMSR602/AOI10/EMSR602_AOI10_01,2022-07-19T09:00:00.000,2022-07-22T09:00:00Z,2022-07-24T09:00:00Z,2022/07/23_11:29:57,1,1,0,-6.216679799128343,41.2116879943502,-6.14310601651015,41.26950605044433,-6.179892907819246,41.24059702239727,0.00012344594399026,-8.733845331439e-05,662,596,79082,Spain,C,Csb
EMSR603,AOI01,optimal,dataOptimal/EMSR603/AOI01/EMSR603_AOI01_01,2022-07-15T12:00:00.000,2022-07-16T12:00:00Z,2022-07-18T12:00:00Z,2022/07/17_11:09:57,1,1,0,-3.908309390999932,41.04083787700006,-3.819962715999964,41.10190423600005,-3.8641360534999474,41.071371056500055,0.00011795283711611,-9.100798658718e-05,671,749,88502,Spain,C,Csb
EMSR605,AOI01,optimal,dataOptimal/EMSR605/AOI01/EMSR605_AOI01_01,2022-07-27T12:00:00.000,2022-08-02T12:00:00Z,2022-08-04T12:00:00Z,2022/08/03_09:19:03,1,1,0,26.160802522592757,41.0448450291063,26.293144376674853,41.14043740965816,26.226973449633807,41.09264121938223,0.00011805696171463,-9.095373982099e-05,1051,1121,441668,Greece,C,Csa
EMSR606,AOI01,optimal,dataOptimal/EMSR606/AOI01/EMSR606_AOI01_01,2022-07-21T00:00:00.000,2022-07-26T00:00:00Z,2022-07-28T00:00:00Z,2022/07/27_09:28:57,1,1,0,22.696958060730513,41.70933649176341,22.7640624737434,41.76817288422063,22.73051026723696,41.73875468799202,0.0001231273633264,-8.860902478498e-05,664,545,7318,North Macedonia,D,Dfb
EMSR607,AOI01,optimal,dataOptimal/EMSR607/AOI01/EMSR607_AOI01_01,2022-07-23T07:00:00.000,2022-07-28T07:00:00Z,2022-07-30T07:00:00Z,2022/07/29_09:19:37,1,1,0,26.18342837900008,39.002692213000046,26.283513794000047,39.081792359000076,26.23347108650006,39.04224228600006,0.00011451420480545,-9.081532261772e-05,871,874,216541,Greece,C,Csa
EMSR608,AOI01,optimal,dataOptimal/EMSR608/AOI01/EMSR608_AOI01_01,2022-07-24T12:30:00.000,2022-07-24T12:30:00Z,2022-07-28T12:30:00Z,2022/07/27_09:30:13,1,1,0,21.607352687683285,37.55931412857406,21.67610386638563,37.62188542604473,21.641728277034456,37.59059977730939,0.00011420461578463,-8.964369265139e-05,698,602,72932,Greece,C,Csa
EMSR609,AOI01,optimal,dataOptimal/EMSR609/AOI01/EMSR609_AOI01_01,2022-07-25T13:30:00.000,2022-07-27T13:30:00Z,2022-07-29T13:30:00Z,2022/07/28_11:31:07,1,1,0,-8.348506038999972,37.33268640700004,-8.230969842999968,37.43662819000008,-8.28973794099997,37.38465729850006,0.0001138916627907,-8.952780620158e-05,1161,1032,136701,Portugal,C,Csa
EMSR610,AOI01,optimal,dataOptimal/EMSR610/AOI01/EMSR610_AOI01_01,2022-07-25T00:00:00.000,2022-09-04T00:00:00Z,2022-09-06T00:00:00Z,2022/09/05_10:16:49,1,1,0,14.230851486000065,50.853730924000054,14.355723895000038,50.91581699500006,14.293287690500053,50.88477395950005,0.00014109876723161,-9.103529472142e-05,682,885,115022,Czechia,D,Dfb
EMSR611,AOI01,optimal,dataOptimal/EMSR611/AOI01/EMSR611_AOI01_01,2022-07-25T00:00:00.000,2022-08-15T00:00:00Z,2022-08-17T00:00:00Z,2022/08/16_10:16:40,0,1,0,13.155942531331489,51.528255038932734,13.240852123850278,51.59915038916201,13.198397327590884,51.56370271404737,0.0001396539350638,-9.159605972776e-05,774,608,52823,Germany,D,Dfb
EMSR613,AOI01,optimal,dataOptimal/EMSR613/AOI01/EMSR613_AOI01_01,2022-07-21T10:30:00.000,2022-08-07T10:30:00Z,2022-08-09T10:30:00Z,2022/08/08_11:53:45,1,1,0,-16.675016823999954,28.292823279000057,-16.563847962999944,28.37184962200007,-16.61943239349995,28.332336450500065,0.00010087918421054,-9.178437049943e-05,861,1102,272305,Spain,C,Csb
EMSR616,AOI01,optimal,dataOptimal/EMSR616/AOI01/EMSR616_AOI01_01,2022-08-08T17:30:00.000,2022-08-08T17:30:00Z,2022-08-23T17:30:00Z,2022/08/17_09:48:54,0,1,0,18.481001451574098,42.62759570767977,18.618813990729723,42.717605521536626,18.54990772115191,42.67260061460819,0.00011900910117066,-9.308150347142e-05,967,1158,288559,Montenegro,C,Cfb
EMSR617,AOI01,optimal,dataOptimal/EMSR617/AOI01/EMSR617_AOI01_01,2022-08-08T17:30:00.000,2022-08-08T17:30:00Z,2022-08-10T17:30:00Z,2022/08/09_11:20:11,1,1,0,-5.023336699970255,40.19609132248221,-4.925789563661872,40.261877718133704,-4.974563131816063,40.228984520307954,0.00011530394362693,-9.239662310603e-05,712,846,148845,Spain,C,Csb
EMSR618,AOI01,optimal,dataOptimal/EMSR618/AOI01/EMSR618_AOI01_01,2022-08-18T17:30:00.000,2022-08-18T17:30:00Z,2022-08-23T17:30:00Z,2022/08/22_11:30:12,1,1,0,-7.57254941291502,40.30436068875274,-7.423517917269479,40.433448263657475,-7.498033665092249,40.3689044762051,0.00012008984338883,-8.878100062224e-05,1454,1241,920946,Portugal,C,Csb
EMSR618,AOI01,optimal,dataOptimal/EMSR618/AOI01/EMSR618_AOI01_03,2022-08-18T17:30:00.000,2022-08-18T17:30:00Z,2022-08-23T17:30:00Z,2022/08/22_11:30:12,1,1,0,-7.423517917269479,40.30436068875274,-7.274486421623942,40.433448263657475,-7.349002169446711,40.3689044762051,0.00012028369301496,-8.85981982874e-05,1457,1239,567444,Portugal,C,Csa
EMSR618,AOI01,optimal,dataOptimal/EMSR618/AOI01/EMSR618_AOI01_04,2022-08-18T17:30:00.000,2022-08-18T17:30:00Z,2022-08-23T17:30:00Z,2022/08/22_11:29:57,1,1,0,-7.423517917269479,40.433448263657475,-7.274486421623942,40.56253583856221,-7.349002169446711,40.49799205110985,0.00012057564372616,-8.85981982874e-05,1457,1236,300344,Portugal,C,Csb
EMSR618,AOI01,optimal,dataOptimal/EMSR618/AOI01/EMSR618_AOI01_02,2022-08-18T17:30:00.000,2022-08-18T17:30:00Z,2022-08-23T17:30:00Z,2022/08/22_11:29:57,1,1,0,-7.57254941291502,40.433448263657475,-7.423517917269479,40.56253583856221,-7.498033665092249,40.49799205110985,0.00012028369301496,-8.878100062224e-05,1454,1239,742511,Portugal,C,Csb
EMSR619,AOI01,optimal,dataOptimal/EMSR619/AOI01/EMSR619_AOI01_01,2022-08-09T00:00:00.000,2022-09-19T00:00:00Z,2022-09-21T00:00:00Z,2022/09/20_11:08:55,0,1,0,-0.783400534488907,44.43158558653022,-0.6097991390032385,44.59262507795346,-0.6965998367460727,44.51210533224184,0.00013062557974843,-8.809600187267e-05,1828,1329,846682,France,C,Cfb
EMSR619,AOI01,optimal,dataOptimal/EMSR619/AOI01/EMSR619_AOI01_02,2022-08-09T00:00:00.000,2022-09-19T00:00:00Z,2022-09-21T00:00:00Z,2022/09/20_11:08:51,0,1,0,-0.6097991390032385,44.43158558653022,-0.43619774351757,44.59262507795346,-0.5229984412604043,44.51210533224184,0.00013092111273429,-8.795166107222e-05,1831,1326,1078026,France,C,Cfb
EMSR620,AOI01,optimal,dataOptimal/EMSR620/AOI01/EMSR620_AOI01_01,2022-08-07T00:00:00.000,2022-08-10T00:00:00Z,2022-08-31T00:00:00Z,2022/08/19_11:19:26,1,1,0,-4.906760534999933,42.93428208600005,-4.80353734199997,43.00530371000008,-4.855148938499951,42.969792898000065,0.00012016669732242,-9.223587532471e-05,770,859,114983,Spain,C,Cfc
EMSR621,AOI01,optimal,dataOptimal/EMSR621/AOI01/EMSR621_AOI01_01,2022-08-09T12:00:00.000,2022-08-29T00:00:00Z,2022-09-03T00:00:00Z,2022/09/02_10:08:18,1,1,0,13.816880938210426,45.55220308640772,13.88795654928,45.61449080015094,13.852418743745213,45.58334694327933,0.00012602058700279,-9.106390898131e-05,684,564,10582,Slovenia,C,Cfa
EMSR623,AOI01,optimal,dataOptimal/EMSR623/AOI01/EMSR623_AOI01_01,2022-08-13T13:30:00.000,2022-08-29T13:30:00Z,2022-08-31T23:30:00Z,2022/08/31_11:09:43,1,1,0,-1.759633,41.743665,-1.512559,41.916692,-1.636096,41.8301785,0.00012225333993073,-8.855015353122e-05,1954,2021,576241,Spain,B,BSk
EMSR624,AOI01,optimal,dataOptimal/EMSR624/AOI01/EMSR624_AOI01_01,2022-08-10T10:00:00.000,2022-08-10T10:00:00Z,2022-08-19T10:00:00Z,2022/08/18_09:19:16,1,1,0,24.711515270740364,40.66212761943536,24.787413720394593,40.72156240336721,24.749464495567477,40.691845011401284,0.00011534718792436,-9.243356754564e-05,643,658,22679,Greece,C,Csa
